epoch,Seg_Loss,Overall_Acc,Mean_IOU,Overall_Dice,ROC_AUC,excluded,slice_view,pretrained_model,data_type,uid,loss,blacklist,model,lr,date_time,augmentation_params,shape,model_path,studies,excluded_from_training,remove_black_slices,with_blacklist,blacklist_dir,irsabi_dice_mean,irsabi_dice_std,data_dimension_format,with_arranged_mask,experiment_duration,config_path,func_training_dir
501.0,0.02200499,0.9892379509999999,0.959744255,0.9648259640000001,0.980610012,,coronal,False,anat,"0.5dice_lossunet_pct_multi_att_dsvnormalize_medic0[128, 128, 96, 1]TrueTrue",dice_loss,False,unet_pct_multi_att_dsv,0.0001,2020-06-20 09:16:55.435496,"X(shift_val=[0, 0], rotate=20, scale_val=[1, 1], max_deform=[0.1, 0.1, 0], random_flip_prob=0.5, random_affine_prob=0.5, random_elastic_prob=0, scale_size=[128, 128, 96, 1], random_noise_prob=0.5, normalization='normalize_medic', bias_field_prob=0.5, bias_magnitude_range=1.0)","[128, 128, 96, 1]","/home/hendrik/src/MLEBE/mlebe/training/checkpoints/bias_field_prob-0.5_criterion-dice_loss_model_type-unet_pct_multi_att_dsv_normalization-normalize_medic_random_elastic_prob-0_scale_size-[128, 128, 96, 1]_with_arranged_mask-True_with_blacklist-True1/501_net_unet_pct_multi_att_dsv.pth","['drlfom', 'mgtdbs', 'opfvta', 'ztau', 'hendrik_nvcz', 'irsabi_dargcc']",irsabi,False,True,~/docsrc/mlebe/data/Blacklist,0.964567376,0.084992858,"x,y,z",True,1498.0,"/home/hendrik/src/MLEBE/mlebe/training/checkpoints/bias_field_prob-0.5_criterion-dice_loss_model_type-unet_pct_multi_att_dsv_normalization-normalize_medic_random_elastic_prob-0_scale_size-[128, 128, 96, 1]_with_arranged_mask-True_with_blacklist-True1/trained_mlebe_config_anat.json",
289.0,0.025661931000000002,0.987566842,0.9541924690000001,0.95993415,0.976249307,,coronal,False,func,"0.5dice_lossunet_pct_multi_att_dsvnormalize_medic0[-10, 20][64, 64, 96, 1]TrueFalse",dice_loss,False,unet_pct_multi_att_dsv,0.0001,2020-06-22 10:55:12.290842,"X(shift_val=[0, 0], rotate=20, scale_val=[1, 1], max_deform=[0.1, 0.1, 0], random_flip_prob=0.5, random_affine_prob=0.5, random_elastic_prob=0, scale_size=[64, 64, 96, 1], random_noise_prob=0.5, normalization='normalize_medic', bias_field_prob=0.5, bias_magnitude_range=1.0, scale_range=[-10, 20])","[64, 64, 96, 1]","/home/hendrik/src/MLEBE/mlebe/training/checkpoints/bias_field_prob-0.5_criterion-dice_loss_model_type-unet_pct_multi_att_dsv_normalization-normalize_medic_random_elastic_prob-0_scale_range-[-10, 20]_scale_size-[64, 64, 96, 1]_with_arranged_mask-True_with_blacklist-False1/289_net_unet_pct_multi_att_dsv.pth","['drlfom', 'mgtdbs', 'opfvta', 'ztau', 'hendrik_nvcz', 'irsabi_dargcc']",irsabi,False,False,~/docsrc/mlebe/data/Blacklist,0.955697722,0.115479715,"x,y,z",True,425.0,"/home/hendrik/src/MLEBE/mlebe/training/checkpoints/bias_field_prob-0.5_criterion-dice_loss_model_type-unet_pct_multi_att_dsv_normalization-normalize_medic_random_elastic_prob-0_scale_range-[-10, 20]_scale_size-[64, 64, 96, 1]_with_arranged_mask-True_with_blacklist-False1/trained_mlebe_config_func.json",
122.0,0.038232308,0.98281595,0.9359497040000001,0.9427496890000001,0.954805518,,coronal,False,anat,"0.5dice_lossunet_pct_multi_att_dsvnormalize_medic0[-10, 20][64, 64, 96, 1]TrueTrue",dice_loss,False,unet_pct_multi_att_dsv,0.0001,2020-06-22 18:00:33.408553,"X(shift_val=[0, 0], rotate=20, scale_val=[1, 1], max_deform=[0, 0, 0], random_flip_prob=0.5, random_affine_prob=0.5, random_elastic_prob=0, scale_size=[64, 64, 96, 1], scale_range=[-10, 20], scale_proba=1, random_noise_prob=0.5, normalization='normalize_medic', bias_field_prob=0.5, bias_magnitude_range=1.0)","[64, 64, 96, 1]","/home/hendrik/src/MLEBE/mlebe/training/checkpoints/bias_field_prob-0.5_criterion-dice_loss_model_type-unet_pct_multi_att_dsv_normalization-normalize_medic_random_elastic_prob-0_scale_range-[-10, 20]_scale_size-[64, 64, 96, 1]_with_arranged_mask-True_with_blacklist-True2/122_net_unet_pct_multi_att_dsv.pth","['drlfom', 'mgtdbs', 'opfvta', 'ztau', 'hendrik_nvcz', 'irsabi_dargcc']",irsabi,False,True,~/docsrc/mlebe/data/Blacklist,0.938301742,0.141749615,"x,y,z",True,158.0,"/home/hendrik/src/MLEBE/mlebe/training/checkpoints/bias_field_prob-0.5_criterion-dice_loss_model_type-unet_pct_multi_att_dsv_normalization-normalize_medic_random_elastic_prob-0_scale_range-[-10, 20]_scale_size-[64, 64, 96, 1]_with_arranged_mask-True_with_blacklist-True2/trained_mlebe_config_anat.json",
248.0,0.023180682999999997,0.994629288,0.957948461,0.9591922690000001,0.9779031770000001,,coronal,False,func,"0.5dice_lossunet_pct_multi_att_dsvnormalize_medic0[-20, 40][64, 64, 96, 1]TrueFalse",dice_loss,False,unet_pct_multi_att_dsv,0.0001,2020-06-22 22:19:14.240837,"X(shift_val=[0, 0], rotate=20, scale_val=[1, 1], max_deform=[0.1, 0.1, 0], random_flip_prob=0.5, random_affine_prob=0.5, random_elastic_prob=0, scale_size=[64, 64, 96, 1], random_noise_prob=0.5, normalization='normalize_medic', bias_field_prob=0.5, bias_magnitude_range=1.0, scale_range=[-20, 40])","[64, 64, 96, 1]","/home/hendrik/src/MLEBE/mlebe/training/checkpoints/bias_field_prob-0.5_criterion-dice_loss_model_type-unet_pct_multi_att_dsv_normalization-normalize_medic_random_elastic_prob-0_scale_range-[-20, 40]_scale_size-[64, 64, 96, 1]_with_arranged_mask-True_with_blacklist-False1/248_net_unet_pct_multi_att_dsv.pth","['drlfom', 'mgtdbs', 'opfvta', 'ztau', 'hendrik_nvcz', 'irsabi_dargcc']",irsabi,False,False,~/docsrc/mlebe/data/Blacklist,0.95887152,0.130410966,"x,y,z",True,360.0,"/home/hendrik/src/MLEBE/mlebe/training/checkpoints/bias_field_prob-0.5_criterion-dice_loss_model_type-unet_pct_multi_att_dsv_normalization-normalize_medic_random_elastic_prob-0_scale_range-[-20, 40]_scale_size-[64, 64, 96, 1]_with_arranged_mask-True_with_blacklist-False1/trained_mlebe_config_func.json",
105.0,0.044641324,0.990331788,0.923846287,0.9231520590000001,0.937791425,,coronal,False,anat,"0.5dice_lossunet_pct_multi_att_dsvnormalize_medic0[-20, 40][64, 64, 96, 1]TrueTrue",dice_loss,False,unet_pct_multi_att_dsv,0.0001,2020-06-23 04:20:10.772795,"X(shift_val=[0, 0], rotate=20, scale_val=[1, 1], max_deform=[0, 0, 0], random_flip_prob=0.5, random_affine_prob=0.5, random_elastic_prob=0, scale_size=[64, 64, 96, 1], scale_range=[-20, 40], scale_proba=1, random_noise_prob=0.5, normalization='normalize_medic', bias_field_prob=0.5, bias_magnitude_range=1.0)","[64, 64, 96, 1]","/home/hendrik/src/MLEBE/mlebe/training/checkpoints/bias_field_prob-0.5_criterion-dice_loss_model_type-unet_pct_multi_att_dsv_normalization-normalize_medic_random_elastic_prob-0_scale_range-[-20, 40]_scale_size-[64, 64, 96, 1]_with_arranged_mask-True_with_blacklist-True1/105_net_unet_pct_multi_att_dsv.pth","['drlfom', 'mgtdbs', 'opfvta', 'ztau', 'hendrik_nvcz', 'irsabi_dargcc']",irsabi,False,True,~/docsrc/mlebe/data/Blacklist,0.9411604370000001,0.153203484,"x,y,z",True,131.0,"/home/hendrik/src/MLEBE/mlebe/training/checkpoints/bias_field_prob-0.5_criterion-dice_loss_model_type-unet_pct_multi_att_dsv_normalization-normalize_medic_random_elastic_prob-0_scale_range-[-20, 40]_scale_size-[64, 64, 96, 1]_with_arranged_mask-True_with_blacklist-True1/trained_mlebe_config_anat.json",
118.0,-0.823064467,0.982124315,0.9323072370000001,0.9390087229999999,0.949279258,,coronal,False,anat,"0.5dice_boundary_lossunet_pct_multi_att_dsvnormalize_medic0[-20, 40][128, 128, 96, 1]TrueTrue",dice_boundary_loss,False,unet_pct_multi_att_dsv,0.0001,2020-06-23 21:59:31.255872,"X(shift_val=[0, 0], rotate=20, scale_val=[1, 1], max_deform=[0, 0, 0], random_flip_prob=0.5, random_affine_prob=0.5, random_elastic_prob=0, scale_size=[128, 128, 96, 1], scale_range=[-20, 40], scale_proba=1, random_noise_prob=0.5, normalization='normalize_medic', bias_field_prob=0.5, bias_magnitude_range=1.0)","[128, 128, 96, 1]","/home/hendrik/src/MLEBE/mlebe/training/checkpoints/bias_field_prob-0.5_criterion-dice_boundary_loss_model_type-unet_pct_multi_att_dsv_normalization-normalize_medic_random_elastic_prob-0_scale_range-[-20, 40]_scale_size-[128, 128, 96, 1]_with_arranged_mask-True_with_blacklist-True2/118_net_unet_pct_multi_att_dsv.pth","['drlfom', 'mgtdbs', 'opfvta', 'ztau', 'hendrik_nvcz', 'irsabi_dargcc']",irsabi,False,True,~/docsrc/mlebe/data/Blacklist,0.939730987,0.121429816,"x,y,z",True,419.0,"/home/hendrik/src/MLEBE/mlebe/training/checkpoints/bias_field_prob-0.5_criterion-dice_boundary_loss_model_type-unet_pct_multi_att_dsv_normalization-normalize_medic_random_elastic_prob-0_scale_range-[-20, 40]_scale_size-[128, 128, 96, 1]_with_arranged_mask-True_with_blacklist-True2/trained_mlebe_config_anat.json",
122.0,-0.9252257629999999,0.987982943,0.95471527,0.96019276,0.976706053,,coronal,False,anat,"0.5dice_and_hdunet_pct_multi_att_dsvnormalize_medic0[-20, 40][128, 128, 96, 1]TrueTrue",dice_and_hd,False,unet_pct_multi_att_dsv,0.0001,2020-06-24 04:58:42.108401,"X(shift_val=[0, 0], rotate=20, scale_val=[1, 1], max_deform=[0, 0, 0], random_flip_prob=0.5, random_affine_prob=0.5, random_elastic_prob=0, scale_size=[128, 128, 96, 1], scale_range=[-20, 40], scale_proba=1, random_noise_prob=0.5, normalization='normalize_medic', bias_field_prob=0.5, bias_magnitude_range=1.0)","[128, 128, 96, 1]","/home/hendrik/src/MLEBE/mlebe/training/checkpoints/bias_field_prob-0.5_criterion-dice_and_hd_model_type-unet_pct_multi_att_dsv_normalization-normalize_medic_random_elastic_prob-0_scale_range-[-20, 40]_scale_size-[128, 128, 96, 1]_with_arranged_mask-True_with_blacklist-True1/122_net_unet_pct_multi_att_dsv.pth","['drlfom', 'mgtdbs', 'opfvta', 'ztau', 'hendrik_nvcz', 'irsabi_dargcc']",irsabi,False,True,~/docsrc/mlebe/data/Blacklist,0.298367536,0.225621801,"x,y,z",True,1106.0,"/home/hendrik/src/MLEBE/mlebe/training/checkpoints/bias_field_prob-0.5_criterion-dice_and_hd_model_type-unet_pct_multi_att_dsv_normalization-normalize_medic_random_elastic_prob-0_scale_range-[-20, 40]_scale_size-[128, 128, 96, 1]_with_arranged_mask-True_with_blacklist-True1/trained_mlebe_config_anat.json",
267.0,0.026398166,0.987544378,0.95244088,0.957907891,0.973129085,,coronal,False,anat,"0.5dice_lossunet_pct_multi_att_dsvnormalize_medic[0.7, 1.2][128, 128, 96, 1]TrueTrue",dice_loss,False,unet_pct_multi_att_dsv,0.0001,2020-06-26 09:10:12.702533,"X(shift_val=[0, 0], rotate=20, scale_val=[1, 1], max_deform=[0, 0, 0], random_flip_prob=0.5, random_affine_prob=0.5, random_elastic_prob=0, scale_size=[128, 128, 96, 1], scale_range=[0.7, 1.2], scale_proba=0.5, random_noise_prob=0.5, normalization='normalize_medic', bias_field_prob=0.5, bias_magnitude_range=1.0)","[128, 128, 96, 1]","/home/hendrik/src/MLEBE/mlebe/training/checkpoints/bias_field_prob-0.5_criterion-dice_loss_model_type-unet_pct_multi_att_dsv_normalization-normalize_medic_scale_range-[0.7, 1.2]_scale_size-[128, 128, 96, 1]_with_arranged_mask-True_with_blacklist-True7/267_net_unet_pct_multi_att_dsv.pth","['drlfom', 'mgtdbs', 'opfvta', 'ztau', 'hendrik_nvcz', 'irsabi_dargcc']",irsabi,False,True,~/docsrc/mlebe/data/Blacklist,0.958883686,0.104171308,"x,y,z",True,811.0,"/home/hendrik/src/MLEBE/mlebe/training/checkpoints/bias_field_prob-0.5_criterion-dice_loss_model_type-unet_pct_multi_att_dsv_normalization-normalize_medic_scale_range-[0.7, 1.2]_scale_size-[128, 128, 96, 1]_with_arranged_mask-True_with_blacklist-True7/trained_mlebe_config_anat.json",
299.0,0.029106485,0.9860576109999999,0.947972403,0.954013144,0.9736973609999999,,coronal,False,func,"0.5dice_lossunet_pct_multi_att_dsvnormalize_medic[0.7, 1.2][128, 128, 96, 1]TrueFalse",dice_loss,False,unet_pct_multi_att_dsv,0.0001,2020-06-27 00:14:18.112775,"X(shift_val=[0, 0], rotate=20, scale_val=[1, 1], max_deform=[0.1, 0.1, 0], random_flip_prob=0.5, random_affine_prob=0.5, random_elastic_prob=0, scale_proba=0.5, scale_size=[128, 128, 96, 1], random_noise_prob=0.5, normalization='normalize_medic', bias_field_prob=0.5, bias_magnitude_range=1.0, scale_range=[0.7, 1.2])","[128, 128, 96, 1]","/home/hendrik/src/MLEBE/mlebe/training/checkpoints/bias_field_prob-0.5_criterion-dice_loss_model_type-unet_pct_multi_att_dsv_normalization-normalize_medic_scale_range-[0.7, 1.2]_scale_size-[128, 128, 96, 1]_with_arranged_mask-True_with_blacklist-False2/299_net_unet_pct_multi_att_dsv.pth","['drlfom', 'mgtdbs', 'opfvta', 'ztau', 'hendrik_nvcz']",irsabi,False,False,~/docsrc/mlebe/data/Blacklist,0.9508470309999999,0.11834019800000001,"x,y,z",True,1108.0,"/home/hendrik/src/MLEBE/mlebe/training/checkpoints/bias_field_prob-0.5_criterion-dice_loss_model_type-unet_pct_multi_att_dsv_normalization-normalize_medic_scale_range-[0.7, 1.2]_scale_size-[128, 128, 96, 1]_with_arranged_mask-True_with_blacklist-False2/trained_mlebe_config_func.json",~/var/tmp/func_training
261.0,0.025366184,0.989621662,0.96081138,0.965743907,0.978852395,,coronal,False,anat,"0.5cross_entropyunet_pct_multi_att_dsvnormalize_medic[0.9, 1.1][128, 128, 96, 1]TrueTrue",cross_entropy,False,unet_pct_multi_att_dsv,0.0001,2020-06-29 08:00:30.717490,"X(shift_val=[0, 0], rotate=20, scale_val=[1, 1], max_deform=[0, 0, 0], random_flip_prob=0.5, random_affine_prob=0.5, random_elastic_prob=0, scale_size=[128, 128, 96, 1], scale_range=[0.9, 1.1], scale_proba=0.5, random_noise_prob=0.5, normalization='normalize_medic', bias_field_prob=0.5, bias_magnitude_range=0.5)","[128, 128, 96, 1]","/home/hendrik/src/MLEBE/mlebe/training/checkpoints/bias_field_prob-0.5_criterion-cross_entropy_model_type-unet_pct_multi_att_dsv_normalization-normalize_medic_scale_range-[0.9, 1.1]_scale_size-[128, 128, 96, 1]_with_arranged_mask-True_with_blacklist-True1/261_net_unet_pct_multi_att_dsv.pth","['drlfom', 'mgtdbs', 'opfvta', 'ztau', 'hendrik_nvcz']",irsabi,False,True,~/docsrc/mlebe/data/Blacklist,0.712867658,0.351985699,"x,y,z",True,2749.0,"/home/hendrik/src/MLEBE/mlebe/training/checkpoints/bias_field_prob-0.5_criterion-cross_entropy_model_type-unet_pct_multi_att_dsv_normalization-normalize_medic_scale_range-[0.9, 1.1]_scale_size-[128, 128, 96, 1]_with_arranged_mask-True_with_blacklist-True1/trained_mlebe_config_anat.json",
95.0,0.011098788,0.994432298,0.9792117929999999,0.98214995,0.990136476,,coronal,False,anat,"0.5dice_lossplateauunet_pct_multi_att_dsvnormalize_medicadam[0.8, 1.1][64, 64, 96, 1]TrueTrue",dice_loss,False,unet_pct_multi_att_dsv,0.0001,2020-07-01 08:58:40.248406,"X(shift_val=[0, 0], rotate=20, scale_val=[1, 1], max_deform=[0, 0, 0], random_flip_prob=0.5, random_affine_prob=0.5, random_elastic_prob=0, scale_size=[64, 64, 96, 1], scale_range=[0.8, 1.1], scale_proba=0.5, random_noise_prob=0.5, normalization='normalize_medic', bias_field_prob=0.5, bias_magnitude_range=0.5)","[64, 64, 96, 1]",/home/hendrik/src/MLEBE/mlebe/training/checkpoints/2020_7_1_8_58_40/095_net_unet_pct_multi_att_dsv.pth,"['drlfom', 'mgtdbs', 'opfvta', 'ztau', 'hendrik_nvcz']",irsabi,False,True,~/docsrc/mlebe/data/Blacklist,0.9836047309999999,0.05860525,"x,y,z",True,223.0,/home/hendrik/src/MLEBE/mlebe/training/checkpoints/2020_7_1_8_58_40/trained_mlebe_config_anat.json,
117.0,0.005513117,0.997272673,0.989794576,0.991334798,0.9951620659999999,,coronal,False,anat,"0.5dice_lossplateauunet_pct_multi_att_dsvnormalize_medicadam[1, 1][64, 64, 96, 1]TrueTrue",dice_loss,False,unet_pct_multi_att_dsv,0.0001,2020-07-01 12:42:18.195724,"X(shift_val=[0, 0], rotate=20, scale_val=[1, 1], max_deform=[0, 0, 0], random_flip_prob=0.5, random_affine_prob=0.5, random_elastic_prob=0, scale_size=[64, 64, 96, 1], scale_range=[1, 1], scale_proba=0.5, random_noise_prob=0.5, normalization='normalize_medic', bias_field_prob=0.5, bias_magnitude_range=0.5)","[64, 64, 96, 1]",/home/hendrik/src/MLEBE/mlebe/training/checkpoints/2020_7_1_12_42_18/117_net_unet_pct_multi_att_dsv.pth,"['drlfom', 'mgtdbs', 'opfvta', 'ztau', 'hendrik_nvcz']",irsabi,False,True,~/docsrc/mlebe/data/Blacklist,0.9902860170000001,0.053772104,"x,y,z",True,263.0,/home/hendrik/src/MLEBE/mlebe/training/checkpoints/2020_7_1_12_42_18/trained_mlebe_config_anat.json,
143.0,0.026936114,0.987513043,0.9539092370000001,0.959666227,0.974831472,,coronal,False,anat,"0.5dice_lossplateauunet_pct_multi_att_dsvnormalize_medicsgd[0.8, 1.1][64, 64, 96, 1]TrueTrue",dice_loss,False,unet_pct_multi_att_dsv,0.0001,2020-07-01 17:05:31.388669,"X(shift_val=[0, 0], rotate=20, scale_val=[1, 1], max_deform=[0, 0, 0], random_flip_prob=0.5, random_affine_prob=0.5, random_elastic_prob=0, scale_size=[64, 64, 96, 1], scale_range=[0.8, 1.1], scale_proba=0.5, random_noise_prob=0.5, normalization='normalize_medic', bias_field_prob=0.5, bias_magnitude_range=0.5)","[64, 64, 96, 1]",/home/hendrik/src/MLEBE/mlebe/training/checkpoints/2020_7_1_17_5_31/143_net_unet_pct_multi_att_dsv.pth,"['drlfom', 'mgtdbs', 'opfvta', 'ztau', 'hendrik_nvcz']",irsabi,False,True,~/docsrc/mlebe/data/Blacklist,0.949882096,0.125244048,"x,y,z",True,306.0,/home/hendrik/src/MLEBE/mlebe/training/checkpoints/2020_7_1_17_5_31/trained_mlebe_config_anat.json,
132.0,0.027079991,0.986972869,0.95248151,0.95841497,0.974578772,,coronal,False,anat,"0.5dice_lossplateauunet_pct_multi_att_dsvnormalize_medicsgd[1, 1][64, 64, 96, 1]TrueTrue",dice_loss,False,unet_pct_multi_att_dsv,0.0001,2020-07-01 22:11:48.048926,"X(shift_val=[0, 0], rotate=20, scale_val=[1, 1], max_deform=[0, 0, 0], random_flip_prob=0.5, random_affine_prob=0.5, random_elastic_prob=0, scale_size=[64, 64, 96, 1], scale_range=[1, 1], scale_proba=0.5, random_noise_prob=0.5, normalization='normalize_medic', bias_field_prob=0.5, bias_magnitude_range=0.5)","[64, 64, 96, 1]",/home/hendrik/src/MLEBE/mlebe/training/checkpoints/2020_7_1_22_11_48/132_net_unet_pct_multi_att_dsv.pth,"['drlfom', 'mgtdbs', 'opfvta', 'ztau', 'hendrik_nvcz']",irsabi,False,True,~/docsrc/mlebe/data/Blacklist,0.955149547,0.11126860000000001,"x,y,z",True,287.0,/home/hendrik/src/MLEBE/mlebe/training/checkpoints/2020_7_1_22_11_48/trained_mlebe_config_anat.json,
92.0,0.031042707000000006,0.994481499,0.979283762,0.9822161140000001,0.992685714,,coronal,False,func,"0.5focal_tversky_lossplateauunet_pct_multi_att_dsvnormalize_medicadam[0.8, 1.1][64, 64, 96, 1]TrueFalse",focal_tversky_loss,False,unet_pct_multi_att_dsv,0.0001,2020-07-06 22:50:12.709577,"X(shift_val=[0, 0], rotate=20, scale_val=[1, 1], max_deform=[0.1, 0.1, 0], random_flip_prob=0.5, random_affine_prob=0.5, random_elastic_prob=0, scale_proba=0.5, scale_size=[64, 64, 96, 1], random_noise_prob=0.5, normalization='normalize_medic', bias_field_prob=0.5, bias_magnitude_range=0.5, scale_range=[0.8, 1.1])","[64, 64, 96, 1]",/home/hendrik/src/MLEBE/mlebe/training/checkpoints/2020_7_6_22_50_12/092_net_unet_pct_multi_att_dsv.pth,"['drlfom', 'mgtdbs', 'opfvta', 'ztau', 'hendrik_nvcz']",irsabi,False,False,~/docsrc/mlebe/data/Blacklist,0.982969733,0.056205406,"x,y,z",True,284.0,/home/hendrik/src/MLEBE/mlebe/training/checkpoints/2020_7_6_22_50_12/trained_mlebe_config_func.json,~/var/tmp/func_training
98.0,-0.974533412,0.993901288,0.9767366390000001,0.9798859590000001,0.986348309,,coronal,False,func,"0.5dice_and_hdplateauunet_pct_multi_att_dsvnormalize_medicadam[0.8, 1.1][64, 64, 96, 1]TrueFalse",dice_and_hd,False,unet_pct_multi_att_dsv,0.0001,2020-07-07 03:34:48.072188,"X(shift_val=[0, 0], rotate=20, scale_val=[1, 1], max_deform=[0.1, 0.1, 0], random_flip_prob=0.5, random_affine_prob=0.5, random_elastic_prob=0, scale_proba=0.5, scale_size=[64, 64, 96, 1], random_noise_prob=0.5, normalization='normalize_medic', bias_field_prob=0.5, bias_magnitude_range=0.5, scale_range=[0.8, 1.1])","[64, 64, 96, 1]",/home/hendrik/src/MLEBE/mlebe/training/checkpoints/2020_7_7_3_34_48/098_net_unet_pct_multi_att_dsv.pth,"['drlfom', 'mgtdbs', 'opfvta', 'ztau', 'hendrik_nvcz']",irsabi,False,False,~/docsrc/mlebe/data/Blacklist,0.9810414829999999,0.057771025999999996,"x,y,z",True,383.0,/home/hendrik/src/MLEBE/mlebe/training/checkpoints/2020_7_7_3_34_48/trained_mlebe_config_func.json,~/var/tmp/func_training
99.0,-0.840318837,0.995216888,0.981801255,0.9843662940000001,0.9875903779999999,,coronal,False,func,"0.5dice_boundary_lossplateauunet_pct_multi_att_dsvnormalize_medicadam[0.8, 1.1][64, 64, 96, 1]TrueFalse",dice_boundary_loss,False,unet_pct_multi_att_dsv,0.0001,2020-07-07 09:58:04.570409,"X(shift_val=[0, 0], rotate=20, scale_val=[1, 1], max_deform=[0.1, 0.1, 0], random_flip_prob=0.5, random_affine_prob=0.5, random_elastic_prob=0, scale_proba=0.5, scale_size=[64, 64, 96, 1], random_noise_prob=0.5, normalization='normalize_medic', bias_field_prob=0.5, bias_magnitude_range=0.5, scale_range=[0.8, 1.1])","[64, 64, 96, 1]",/home/hendrik/src/MLEBE/mlebe/training/checkpoints/2020_7_7_9_58_4/099_net_unet_pct_multi_att_dsv.pth,"['drlfom', 'mgtdbs', 'opfvta', 'ztau', 'hendrik_nvcz']",irsabi,False,False,~/docsrc/mlebe/data/Blacklist,0.985824996,0.050228009000000004,"x,y,z",True,335.0,/home/hendrik/src/MLEBE/mlebe/training/checkpoints/2020_7_7_9_58_4/trained_mlebe_config_func.json,~/var/tmp/func_training
