epoch,Seg_Loss,Overall_Acc,Mean_IOU,Overall_Dice,ROC_AUC,excluded,slice_view,pretrained_model,data_type,uid,loss,blacklist,model,lr,date_time,augmentation_params,shape,model_path,studies,excluded_from_training,remove_black_slices,with_blacklist,blacklist_dir,irsabi_dice_mean,irsabi_dice_std,data_dimension_format,with_arranged_mask,experiment_duration,config_path,func_training_dir
106.0,0.011067273440184421,0.994506176607108,0.9793350308327172,0.9822516543395656,0.9895916067119926,,coronal,False,func,"0.5dice_lossplateauunet_pct_multi_att_dsvnormalize_medicadam[0.8, 1.1][64, 64, 96, 1]TrueFalse",dice_loss,False,unet_pct_multi_att_dsv,0.0001,2020-07-07 15:33:19.943149,"X(shift_val=[0, 0], rotate=20, scale_val=[1, 1], max_deform=[0.1, 0.1, 0], random_flip_prob=0.5, random_affine_prob=0.5, random_elastic_prob=0, scale_proba=0.5, scale_size=[64, 64, 96, 1], random_noise_prob=0.5, normalization='normalize_medic', bias_field_prob=0.5, bias_magnitude_range=0.5, scale_range=[0.8, 1.1])","[64, 64, 96, 1]",/home/hendrik/src/MLEBE/mlebe/training/checkpoints/2020_7_7_15_33_19/106_net_unet_pct_multi_att_dsv.pth,"['drlfom', 'mgtdbs', 'opfvta', 'ztau', 'hendrik_nvcz']",irsabi,False,False,~/docsrc/mlebe/data/Blacklist,0.9830938703402992,0.061775630487808965,"x,y,z",True,439.0,/home/hendrik/src/MLEBE/mlebe/training/checkpoints/2020_7_7_15_33_19/trained_mlebe_config_func.json,~/var/tmp/func_training
61.0,0.03547720096650578,0.9932461693173364,0.9749210015219486,0.9783968500150864,0.9909789847211701,,coronal,False,anat,"0.5focal_tversky_lossplateauunet_pct_multi_att_dsvnormalize_medicadam[0.8, 1.1][64, 64, 96, 1]TrueTrue",focal_tversky_loss,False,unet_pct_multi_att_dsv,0.0001,2020-07-07 22:52:29.736807,"X(shift_val=[0, 0], rotate=20, scale_val=[1, 1], max_deform=[0, 0, 0], random_flip_prob=0.5, random_affine_prob=0.5, random_elastic_prob=0, scale_size=[64, 64, 96, 1], scale_range=[0.8, 1.1], scale_proba=0.5, random_noise_prob=0.5, normalization='normalize_medic', bias_field_prob=0.5, bias_magnitude_range=0.5)","[64, 64, 96, 1]",/home/hendrik/src/MLEBE/mlebe/training/checkpoints/2020_7_7_22_52_29/061_net_unet_pct_multi_att_dsv.pth,"['drlfom', 'mgtdbs', 'opfvta', 'ztau', 'hendrik_nvcz']",irsabi,False,True,~/docsrc/mlebe/data/Blacklist,0.9811452526622648,0.0519374529648047,"x,y,z",True,278.0,/home/hendrik/src/MLEBE/mlebe/training/checkpoints/2020_7_7_22_52_29/trained_mlebe_config_anat.json,
96.0,0.01963304391219502,0.996980757940383,0.9886477678984672,0.9903370351106338,0.9960392953622272,,coronal,False,anat,"0.5focal_tversky_lossplateauunet_pct_multi_att_dsvnormalize_medicadam[1, 1][64, 64, 96, 1]TrueTrue",focal_tversky_loss,False,unet_pct_multi_att_dsv,0.0001,2020-07-08 03:30:41.767240,"X(shift_val=[0, 0], rotate=20, scale_val=[1, 1], max_deform=[0, 0, 0], random_flip_prob=0.5, random_affine_prob=0.5, random_elastic_prob=0, scale_size=[64, 64, 96, 1], scale_range=[1, 1], scale_proba=0.5, random_noise_prob=0.5, normalization='normalize_medic', bias_field_prob=0.5, bias_magnitude_range=0.5)","[64, 64, 96, 1]",/home/hendrik/src/MLEBE/mlebe/training/checkpoints/2020_7_8_3_30_41/096_net_unet_pct_multi_att_dsv.pth,"['drlfom', 'mgtdbs', 'opfvta', 'ztau', 'hendrik_nvcz']",irsabi,False,True,~/docsrc/mlebe/data/Blacklist,0.9897049930648236,0.0549964151013549,"x,y,z",True,239.0,/home/hendrik/src/MLEBE/mlebe/training/checkpoints/2020_7_8_3_30_41/trained_mlebe_config_anat.json,
202.0,-0.9783136163439068,0.994269537547278,0.9789106007405748,0.9819870263244912,0.9902564757484053,,coronal,False,anat,"0.5dice_and_hdplateauunet_pct_multi_att_dsvnormalize_medicadam[0.8, 1.1][64, 64, 96, 1]TrueTrue",dice_and_hd,False,unet_pct_multi_att_dsv,0.0001,2020-07-08 12:39:04.371327,"X(shift_val=[0, 0], rotate=20, scale_val=[1, 1], max_deform=[0, 0, 0], random_flip_prob=0.5, random_affine_prob=0.5, random_elastic_prob=0, scale_size=[64, 64, 96, 1], scale_range=[0.8, 1.1], scale_proba=0.5, random_noise_prob=0.5, normalization='normalize_medic', bias_field_prob=0.5, bias_magnitude_range=0.5)","[64, 64, 96, 1]",/home/hendrik/src/MLEBE/mlebe/training/checkpoints/2020_7_8_12_39_4/202_net_unet_pct_multi_att_dsv.pth,"['drlfom', 'mgtdbs', 'opfvta', 'ztau', 'hendrik_nvcz']",irsabi,False,True,~/docsrc/mlebe/data/Blacklist,0.9809884829603696,0.0588640865763601,"x,y,z",True,535.0,/home/hendrik/src/MLEBE/mlebe/training/checkpoints/2020_7_8_12_39_4/trained_mlebe_config_anat.json,
226.0,-0.9581203034945897,0.9902547200520836,0.9637512872880936,0.9685103562933864,0.9808329220337284,,coronal,False,anat,"0.5dice_and_hdplateauunet_pct_multi_att_dsvnormalize_medicsgd[0.8, 1.1][64, 64, 96, 1]TrueTrue",dice_and_hd,False,unet_pct_multi_att_dsv,0.0001,2020-07-08 21:34:09.803869,"X(shift_val=[0, 0], rotate=20, scale_val=[1, 1], max_deform=[0, 0, 0], random_flip_prob=0.5, random_affine_prob=0.5, random_elastic_prob=0, scale_size=[64, 64, 96, 1], scale_range=[0.8, 1.1], scale_proba=0.5, random_noise_prob=0.5, normalization='normalize_medic', bias_field_prob=0.5, bias_magnitude_range=0.5)","[64, 64, 96, 1]",/home/hendrik/src/MLEBE/mlebe/training/checkpoints/2020_7_8_21_34_9/226_net_unet_pct_multi_att_dsv.pth,"['drlfom', 'mgtdbs', 'opfvta', 'ztau', 'hendrik_nvcz']",irsabi,False,True,~/docsrc/mlebe/data/Blacklist,0.966351934959758,0.08697088497864304,"x,y,z",True,565.0,/home/hendrik/src/MLEBE/mlebe/training/checkpoints/2020_7_8_21_34_9/trained_mlebe_config_anat.json,
143.0,-0.8385174700192043,0.9964503333682108,0.98659833231382,0.9885520631972676,0.9918121245371572,,coronal,False,anat,"0.5dice_boundary_lossplateauunet_pct_multi_att_dsvnormalize_medicadam[0.8, 1.1][64, 64, 96, 1]TrueTrue",dice_boundary_loss,False,unet_pct_multi_att_dsv,0.0001,2020-07-09 06:59:50.790232,"X(shift_val=[0, 0], rotate=20, scale_val=[1, 1], max_deform=[0, 0, 0], random_flip_prob=0.5, random_affine_prob=0.5, random_elastic_prob=0, scale_size=[64, 64, 96, 1], scale_range=[0.8, 1.1], scale_proba=0.5, random_noise_prob=0.5, normalization='normalize_medic', bias_field_prob=0.5, bias_magnitude_range=0.5)","[64, 64, 96, 1]",/home/hendrik/src/MLEBE/mlebe/training/checkpoints/2020_7_9_6_59_50/143_net_unet_pct_multi_att_dsv.pth,"['drlfom', 'mgtdbs', 'opfvta', 'ztau', 'hendrik_nvcz']",irsabi,False,True,~/docsrc/mlebe/data/Blacklist,0.9878757027690162,0.05878346110997916,"x,y,z",True,360.0,/home/hendrik/src/MLEBE/mlebe/training/checkpoints/2020_7_9_6_59_50/trained_mlebe_config_anat.json,
299.0,-0.8254479169845581,0.986458066910032,0.9498232640442246,0.9558676122824512,0.9639538488214164,,coronal,False,anat,"0.5dice_boundary_lossplateauunet_pct_multi_att_dsvnormalize_medicsgd[0.8, 1.1][64, 64, 96, 1]TrueTrue",dice_boundary_loss,False,unet_pct_multi_att_dsv,0.0001,2020-07-09 13:00:06.958088,"X(shift_val=[0, 0], rotate=20, scale_val=[1, 1], max_deform=[0, 0, 0], random_flip_prob=0.5, random_affine_prob=0.5, random_elastic_prob=0, scale_size=[64, 64, 96, 1], scale_range=[0.8, 1.1], scale_proba=0.5, random_noise_prob=0.5, normalization='normalize_medic', bias_field_prob=0.5, bias_magnitude_range=0.5)","[64, 64, 96, 1]",/home/hendrik/src/MLEBE/mlebe/training/checkpoints/2020_7_9_13_0_6/299_net_unet_pct_multi_att_dsv.pth,"['drlfom', 'mgtdbs', 'opfvta', 'ztau', 'hendrik_nvcz']",irsabi,False,True,~/docsrc/mlebe/data/Blacklist,0.9524391318028076,0.10632856339835403,"x,y,z",True,793.0,/home/hendrik/src/MLEBE/mlebe/training/checkpoints/2020_7_9_13_0_6/trained_mlebe_config_anat.json,
136.0,-0.8413872174594713,0.9982460132543592,0.9933491540359924,0.9943547893372652,0.9950498766866128,,coronal,False,anat,"0.5dice_boundary_lossplateauunet_pct_multi_att_dsvnormalize_medicadam[1, 1][64, 64, 96, 1]TrueTrueTrue",dice_boundary_loss,False,unet_pct_multi_att_dsv,0.0001,2020-07-13 18:55:33.670593,"X(shift_val=[0, 0], rotate=20, scale_val=[1, 1], max_deform=[0, 0, 0], random_flip_prob=0.5, random_affine_prob=0.5, random_elastic_prob=0, scale_size=[64, 64, 96, 1], scale_range=[1, 1], scale_proba=0.5, random_noise_prob=0.5, normalization='normalize_medic', bias_field_prob=0.5, bias_magnitude_range=0.5)","[64, 64, 96, 1]",/home/hendrik/src/MLEBE/mlebe/training/checkpoints/2020_7_13_18_55_33/136_net_unet_pct_multi_att_dsv.pth,"['drlfom', 'mgtdbs', 'opfvta', 'ztau', 'hendrik_nvcz', 'irsabi_dargcc']",irsabi,False,True,~/docsrc/mlebe/data/Blacklist,0.9924013623434912,0.047281843300586976,"x,y,z",True,400.0,/home/hendrik/src/MLEBE/mlebe/training/checkpoints/2020_7_13_18_55_33/trained_mlebe_config_anat.json,
165.0,-0.8413656379865564,0.9983091492583784,0.9936081900930166,0.9945793740683108,0.995275328306198,,coronal,False,anat,"0.5dice_boundary_lossplateauunet_pct_multi_att_dsvnormalize_medicadam[1, 1][64, 64, 96, 1]FalseTrueTrue",dice_boundary_loss,False,unet_pct_multi_att_dsv,0.0001,2020-07-14 01:35:43.775153,"X(shift_val=[0, 0], rotate=20, scale_val=[1, 1], max_deform=[0, 0, 0], random_flip_prob=0.5, random_affine_prob=0.5, random_elastic_prob=0, scale_size=[64, 64, 96, 1], scale_range=[1, 1], scale_proba=0.5, random_noise_prob=0.5, normalization='normalize_medic', bias_field_prob=0.5, bias_magnitude_range=0.5)","[64, 64, 96, 1]",/home/hendrik/src/MLEBE/mlebe/training/checkpoints/2020_7_14_1_35_43/165_net_unet_pct_multi_att_dsv.pth,"['drlfom', 'mgtdbs', 'opfvta', 'ztau', 'hendrik_nvcz', 'irsabi_dargcc']",irsabi,False,True,~/docsrc/mlebe/data/Blacklist,0.9931928182903093,0.04486325054181319,"x,y,z",True,439.0,/home/hendrik/src/MLEBE/mlebe/training/checkpoints/2020_7_14_1_35_43/trained_mlebe_config_anat.json,
117.0,-0.8425908505916595,0.9976883782280817,0.9911964034183304,0.9925030302654336,0.9934215282671844,,coronal,False,func,"0.5dice_boundary_lossplateauunet_pct_multi_att_dsvnormalize_medicadam[1, 1][64, 64, 96, 1]TrueTrueFalse",dice_boundary_loss,False,unet_pct_multi_att_dsv,0.0001,2020-07-14 08:55:17.885832,"X(shift_val=[0, 0], rotate=20, scale_val=[1, 1], max_deform=[0.1, 0.1, 0], random_flip_prob=0.5, random_affine_prob=0.5, random_elastic_prob=0, scale_proba=0.5, scale_size=[64, 64, 96, 1], random_noise_prob=0.5, normalization='normalize_medic', bias_field_prob=0.5, bias_magnitude_range=0.5, scale_range=[1, 1])","[64, 64, 96, 1]",/home/hendrik/src/MLEBE/mlebe/training/checkpoints/2020_7_14_8_55_17/117_net_unet_pct_multi_att_dsv.pth,"['drlfom', 'mgtdbs', 'opfvta', 'ztau', 'hendrik_nvcz', 'irsabi_dargcc']",irsabi,False,False,~/docsrc/mlebe/data/Blacklist,0.9918048862862324,0.041887843387212666,"x,y,z",True,389.0,/home/hendrik/src/MLEBE/mlebe/training/checkpoints/2020_7_14_8_55_17/trained_mlebe_config_func.json,~/var/tmp/func_training
100.0,-0.8419231057167054,0.9960447523328994,0.9848105190925974,0.9869396550085968,0.9899265057773668,,coronal,False,func,"0.5dice_boundary_lossplateauunet_pct_multi_att_dsvnormalize_medicadam[0.8, 1.1][64, 64, 96, 1]TrueTrueFalse",dice_boundary_loss,False,unet_pct_multi_att_dsv,0.0001,2020-07-14 22:05:30.783463,"X(shift_val=[0, 0], rotate=20, scale_val=[1, 1], max_deform=[0.1, 0.1, 0], random_flip_prob=0.5, random_affine_prob=0.5, random_elastic_prob=0, scale_proba=0.5, scale_size=[64, 64, 96, 1], random_noise_prob=0.5, normalization='normalize_medic', bias_field_prob=0.5, bias_magnitude_range=0.5, scale_range=[0.8, 1.1])","[64, 64, 96, 1]",/home/hendrik/src/MLEBE/mlebe/training/checkpoints/2020_7_14_22_5_30/100_net_unet_pct_multi_att_dsv.pth,"['drlfom', 'mgtdbs', 'opfvta', 'ztau', 'hendrik_nvcz', 'irsabi_dargcc']",irsabi,False,False,~/docsrc/mlebe/data/Blacklist,0.9881885026815374,0.050920936587011856,"x,y,z",True,311.0,/home/hendrik/src/MLEBE/mlebe/training/checkpoints/2020_7_14_22_5_30/trained_mlebe_config_func.json,~/var/tmp/func_training
171.0,-0.8433238605658213,0.9964474572075736,0.9863277968213195,0.988276655576656,0.9903472139984746,,coronal,False,func,"0.5dice_boundary_lossplateauunet_pct_multi_att_dsvnormalize_medicadam[0.8, 1.1][128, 128, 96, 1]TrueTrueFalse",dice_boundary_loss,False,unet_pct_multi_att_dsv,0.0001,2020-07-15 03:17:08.359269,"X(shift_val=[0, 0], rotate=20, scale_val=[1, 1], max_deform=[0.1, 0.1, 0], random_flip_prob=0.5, random_affine_prob=0.5, random_elastic_prob=0, scale_proba=0.5, scale_size=[128, 128, 96, 1], random_noise_prob=0.5, normalization='normalize_medic', bias_field_prob=0.5, bias_magnitude_range=0.5, scale_range=[0.8, 1.1])","[128, 128, 96, 1]",/home/hendrik/src/MLEBE/mlebe/training/checkpoints/2020_7_15_3_17_8/171_net_unet_pct_multi_att_dsv.pth,"['drlfom', 'mgtdbs', 'opfvta', 'ztau', 'hendrik_nvcz', 'irsabi_dargcc']",irsabi,False,False,~/docsrc/mlebe/data/Blacklist,0.9877442247378576,0.05702297133364459,"x,y,z",True,2472.0,/home/hendrik/src/MLEBE/mlebe/training/checkpoints/2020_7_15_3_17_8/trained_mlebe_config_func.json,~/var/tmp/func_training
126.0,-0.8394983281259951,0.995335993559464,0.9822922619151072,0.9847882161478768,0.9877886432699662,,coronal,False,anat,"0.5dice_boundary_lossplateauunet_pct_multi_att_dsvnormalize_medicadam[0.8, 1.1][128, 128, 96, 1]TrueTrueTrue",dice_boundary_loss,False,unet_pct_multi_att_dsv,0.0001,2020-07-17 20:04:14.969096,"X(shift_val=[0, 0], rotate=20, scale_val=[1, 1], max_deform=[0, 0, 0], random_flip_prob=0.5, random_affine_prob=0.5, random_elastic_prob=0, scale_size=[128, 128, 96, 1], scale_range=[0.8, 1.1], scale_proba=0.5, random_noise_prob=0.5, normalization='normalize_medic', bias_field_prob=0.5, bias_magnitude_range=0.5)","[128, 128, 96, 1]",/home/hendrik/src/MLEBE/mlebe/training/checkpoints/2020_7_17_20_4_14/126_net_unet_pct_multi_att_dsv.pth,"['drlfom', 'mgtdbs', 'opfvta', 'ztau', 'hendrik_nvcz', 'irsabi_dargcc']",irsabi,False,True,~/docsrc/mlebe/data/Blacklist,0.9857703253816033,0.04995776193196008,"x,y,z",True,1332.0,/home/hendrik/src/MLEBE/mlebe/training/checkpoints/2020_7_17_20_4_14/trained_mlebe_config_anat.json,
176.0,-0.8270209488414583,0.9964421590169272,0.9874061953861596,0.9894289109142856,0.9917068993286998,,coronal,False,anat,"0.5dice_boundary_lossplateauunet_pct_multi_att_dsvnormalize_medicadam[0.8, 1.1][64, 64, 96, 1]FalseFalseTrue",dice_boundary_loss,False,unet_pct_multi_att_dsv,0.0001,2020-08-12 21:15:35.350798,"X(shift_val=[0, 0], rotate=20, scale_val=[1, 1], max_deform=[0, 0, 0], random_flip_prob=0.5, random_affine_prob=0.5, random_elastic_prob=0, scale_size=[64, 64, 96, 1], scale_range=[0.8, 1.1], scale_proba=0.5, random_noise_prob=0.5, normalization='normalize_medic', bias_field_prob=0.5, bias_magnitude_range=0.5)","[64, 64, 96, 1]",/home/hendrik/src/MLEBE/mlebe/training/checkpoints/2020_8_12_21_15_35/176_net_unet_pct_multi_att_dsv.pth,"['drlfom', 'mgtdbs', 'opfvta', 'ztau', 'hendrik_nvcz']",irsabi,False,True,~/docsrc/mlebe/data/Blacklist,0.9780822593336824,0.1018640799408713,"x,y,z",False,791.0,/home/hendrik/src/MLEBE/mlebe/training/checkpoints/2020_8_12_21_15_35/trained_mlebe_config_anat.json,
123.0,-0.8386222237632388,0.9955518207852802,0.9830810399375676,0.9854478301454984,0.9894218599228012,,coronal,False,anat,"0.5dice_boundary_lossplateauunet_pct_multi_att_dsvnormalize_medicadam[0.8, 1.1][64, 64, 96, 1]FalseTrueTrue",dice_boundary_loss,False,unet_pct_multi_att_dsv,0.0001,2020-08-13 10:26:45.168672,"X(shift_val=[0, 0], rotate=20, scale_val=[1, 1], max_deform=[0, 0, 0], random_flip_prob=0.5, random_affine_prob=0.5, random_elastic_prob=0, scale_size=[64, 64, 96, 1], scale_range=[0.8, 1.1], scale_proba=0.5, random_noise_prob=0.5, normalization='normalize_medic', bias_field_prob=0.5, bias_magnitude_range=0.5)","[64, 64, 96, 1]",/home/hendrik/src/MLEBE/mlebe/training/checkpoints/2020_8_13_10_26_45/123_net_unet_pct_multi_att_dsv.pth,"['drlfom', 'mgtdbs', 'opfvta', 'ztau', 'hendrik_nvcz']",irsabi,False,True,~/docsrc/mlebe/data/Blacklist,0.9870285016033182,0.05236242420580185,"x,y,z",True,614.0,/home/hendrik/src/MLEBE/mlebe/training/checkpoints/2020_8_13_10_26_45/trained_mlebe_config_anat.json,
125.0,-0.8261265924998692,0.9957913595532614,0.985127095068828,0.9874909744646212,0.9905144609178164,,coronal,False,anat,"0.5dice_boundary_lossplateauunet_pct_multi_att_dsvmlebeadam[0.8, 1.1][64, 64, 96, 1]FalseFalseTrue",dice_boundary_loss,False,unet_pct_multi_att_dsv,0.0001,2020-08-13 20:41:08.847822,"X(shift_val=[0, 0], rotate=20, scale_val=[1, 1], max_deform=[0, 0, 0], random_flip_prob=0.5, random_affine_prob=0.5, random_elastic_prob=0, scale_size=[64, 64, 96, 1], scale_range=[0.8, 1.1], scale_proba=0.5, random_noise_prob=0.5, normalization='mlebe', bias_field_prob=0.5, bias_magnitude_range=0.5)","[64, 64, 96, 1]",/home/hendrik/src/MLEBE/mlebe/training/checkpoints/2020_8_13_20_41_8/125_net_unet_pct_multi_att_dsv.pth,"['drlfom', 'mgtdbs', 'opfvta', 'ztau', 'hendrik_nvcz']",irsabi,False,True,~/docsrc/mlebe/data/Blacklist,0.9776876006979762,0.10212683705996492,"x,y,z",False,703.0,/home/hendrik/src/MLEBE/mlebe/training/checkpoints/2020_8_13_20_41_8/trained_mlebe_config_anat.json,
124.0,-0.8373601266316005,0.996135711669922,0.9855975458702604,0.9877361205357356,0.9898506968477307,,coronal,False,anat,"0.5dice_boundary_lossplateauunet_pct_multi_att_dsvmlebeadam[0.8, 1.1][64, 64, 96, 1]FalseTrueTrue",dice_boundary_loss,False,unet_pct_multi_att_dsv,0.0001,2020-08-14 08:24:54.031092,"X(shift_val=[0, 0], rotate=20, scale_val=[1, 1], max_deform=[0, 0, 0], random_flip_prob=0.5, random_affine_prob=0.5, random_elastic_prob=0, scale_size=[64, 64, 96, 1], scale_range=[0.8, 1.1], scale_proba=0.5, random_noise_prob=0.5, normalization='mlebe', bias_field_prob=0.5, bias_magnitude_range=0.5)","[64, 64, 96, 1]",/home/hendrik/src/MLEBE/mlebe/training/checkpoints/2020_8_14_8_24_54/124_net_unet_pct_multi_att_dsv.pth,"['drlfom', 'mgtdbs', 'opfvta', 'ztau', 'hendrik_nvcz']",irsabi,False,True,~/docsrc/mlebe/data/Blacklist,0.9867838285367806,0.05374590421009817,"x,y,z",True,737.0,/home/hendrik/src/MLEBE/mlebe/training/checkpoints/2020_8_14_8_24_54/trained_mlebe_config_anat.json,
110.0,-0.8256177769766914,0.9949641757541234,0.9822095547354642,0.9849793486331032,0.987731213699518,,coronal,False,func,"0.5dice_boundary_lossplateauunet_pct_multi_att_dsvnormalize_medicadam[0.8, 1.1][64, 64, 96, 1]FalseFalseFalse",dice_boundary_loss,False,unet_pct_multi_att_dsv,0.0001,2020-08-14 20:42:50.463496,"X(shift_val=[0, 0], rotate=20, scale_val=[1, 1], max_deform=[0.1, 0.1, 0], random_flip_prob=0.5, random_affine_prob=0.5, random_elastic_prob=0, scale_proba=0.5, scale_size=[64, 64, 96, 1], random_noise_prob=0.5, normalization='normalize_medic', bias_field_prob=0.5, bias_magnitude_range=0.5, scale_range=[0.8, 1.1])","[64, 64, 96, 1]",/home/hendrik/src/MLEBE/mlebe/training/checkpoints/2020_8_14_20_42_50/110_net_unet_pct_multi_att_dsv.pth,"['drlfom', 'mgtdbs', 'opfvta', 'ztau', 'hendrik_nvcz']",irsabi,False,False,~/docsrc/mlebe/data/Blacklist,0.9737748396065216,0.10354696678506303,"x,y,z",False,675.0,/home/hendrik/src/MLEBE/mlebe/training/checkpoints/2020_8_14_20_42_50/trained_mlebe_config_func.json,~/var/tmp/func_training
98.0,-0.8383469471225032,0.9954877782751014,0.9829896138945754,0.9854416892790206,0.9890978427693105,,coronal,False,func,"0.5dice_boundary_lossplateauunet_pct_multi_att_dsvnormalize_medicadam[0.8, 1.1][64, 64, 96, 1]FalseTrueFalse",dice_boundary_loss,False,unet_pct_multi_att_dsv,0.0001,2020-08-15 07:58:05.263341,"X(shift_val=[0, 0], rotate=20, scale_val=[1, 1], max_deform=[0.1, 0.1, 0], random_flip_prob=0.5, random_affine_prob=0.5, random_elastic_prob=0, scale_proba=0.5, scale_size=[64, 64, 96, 1], random_noise_prob=0.5, normalization='normalize_medic', bias_field_prob=0.5, bias_magnitude_range=0.5, scale_range=[0.8, 1.1])","[64, 64, 96, 1]",/home/hendrik/src/MLEBE/mlebe/training/checkpoints/2020_8_15_7_58_5/098_net_unet_pct_multi_att_dsv.pth,"['drlfom', 'mgtdbs', 'opfvta', 'ztau', 'hendrik_nvcz']",irsabi,False,False,~/docsrc/mlebe/data/Blacklist,0.9844316494691652,0.05934812792043165,"x,y,z",True,661.0,/home/hendrik/src/MLEBE/mlebe/training/checkpoints/2020_8_15_7_58_5/trained_mlebe_config_func.json,~/var/tmp/func_training
112.0,-0.8264639443821378,0.9959379125524449,0.985630046778578,0.9879186665721466,0.990417696188384,,coronal,False,func,"0.5dice_boundary_lossplateauunet_pct_multi_att_dsvmlebeadam[0.8, 1.1][64, 64, 96, 1]FalseFalseFalse",dice_boundary_loss,False,unet_pct_multi_att_dsv,0.0001,2020-08-15 19:00:02.234770,"X(shift_val=[0, 0], rotate=20, scale_val=[1, 1], max_deform=[0.1, 0.1, 0], random_flip_prob=0.5, random_affine_prob=0.5, random_elastic_prob=0, scale_proba=0.5, scale_size=[64, 64, 96, 1], random_noise_prob=0.5, normalization='mlebe', bias_field_prob=0.5, bias_magnitude_range=0.5, scale_range=[0.8, 1.1])","[64, 64, 96, 1]",/home/hendrik/src/MLEBE/mlebe/training/checkpoints/2020_8_15_19_0_2/112_net_unet_pct_multi_att_dsv.pth,"['drlfom', 'mgtdbs', 'opfvta', 'ztau', 'hendrik_nvcz']",irsabi,False,False,~/docsrc/mlebe/data/Blacklist,0.9773322830745288,0.10265171710930476,"x,y,z",False,839.0,/home/hendrik/src/MLEBE/mlebe/training/checkpoints/2020_8_15_19_0_2/trained_mlebe_config_func.json,~/var/tmp/func_training
142.0,-0.8398467390625565,0.9966393458990402,0.9872697541414879,0.9891340595107709,0.991733122845624,,coronal,False,func,"0.5dice_boundary_lossplateauunet_pct_multi_att_dsvmlebeadam[0.8, 1.1][64, 64, 96, 1]FalseTrueFalse",dice_boundary_loss,False,unet_pct_multi_att_dsv,0.0001,2020-08-16 08:59:34.077520,"X(shift_val=[0, 0], rotate=20, scale_val=[1, 1], max_deform=[0.1, 0.1, 0], random_flip_prob=0.5, random_affine_prob=0.5, random_elastic_prob=0, scale_proba=0.5, scale_size=[64, 64, 96, 1], random_noise_prob=0.5, normalization='mlebe', bias_field_prob=0.5, bias_magnitude_range=0.5, scale_range=[0.8, 1.1])","[64, 64, 96, 1]",/home/hendrik/src/MLEBE/mlebe/training/checkpoints/2020_8_16_8_59_34/142_net_unet_pct_multi_att_dsv.pth,"['drlfom', 'mgtdbs', 'opfvta', 'ztau', 'hendrik_nvcz']",irsabi,False,False,~/docsrc/mlebe/data/Blacklist,0.9904152044359285,0.04159595491947542,"x,y,z",True,1103.0,/home/hendrik/src/MLEBE/mlebe/training/checkpoints/2020_8_16_8_59_34/trained_mlebe_config_func.json,~/var/tmp/func_training
